onset	duration	sample	value
1.0000000000	n/a	128	13
2.6108333333	n/a	334.1867	14
2.8500000000	n/a	364.8	15
2.8783333333	n/a	368.4267	16
4.0000000000	n/a	512	13
5.8116666667	n/a	743.8933	14
7.0000000000	n/a	896	13
7.8625000000	n/a	1006.4	14
8.0816666667	n/a	1034.4533	15
8.3616666667	n/a	1070.2933	16
10.0000000000	n/a	1280	13
10.9300000000	n/a	1399.04	14
11.1491666667	n/a	1427.0933	15
11.2633333333	n/a	1441.7067	16
11.9791666667	n/a	1533.3333	17
13.0000000000	n/a	1664	13
14.9641666667	n/a	1915.4133	14
16.0000000000	n/a	2048	13
17.0800000000	n/a	2186.24	14
17.2991666667	n/a	2214.2933	15
17.5125000000	n/a	2241.6	16
19.0000000000	n/a	2432	13
22.0000000000	n/a	2816	13
22.5291666667	n/a	2883.7333	14
22.7483333333	n/a	2911.7867	15
22.8950000000	n/a	2930.56	16
23.6616666667	n/a	3028.6933	17
25.0000000000	n/a	3200	13
26.3625000000	n/a	3374.4	14
26.5816666667	n/a	3402.4533	15
26.8650000000	n/a	3438.72	16
28.0000000000	n/a	3584	13
28.6458333333	n/a	3666.6667	14
28.8650000000	n/a	3694.72	15
28.8658333333	n/a	3694.8267	15
29.1625000000	n/a	3732.8	16
31.0000000000	n/a	3968	13
31.7650000000	n/a	4065.92	14
31.9983333333	n/a	4095.7867	15
32.2291666667	n/a	4125.3333	16
34.0000000000	n/a	4352	13
34.6633333333	n/a	4436.9067	14
34.8825000000	n/a	4464.96	15
34.9958333333	n/a	4479.4667	16
35.5791666667	n/a	4554.1333	17
37.0000000000	n/a	4736	13
38.3791666667	n/a	4912.5333	14
38.5975000000	n/a	4940.48	15
38.8450000000	n/a	4972.16	16
40.0000000000	n/a	5120	13
41.3316666667	n/a	5290.4533	14
41.5483333333	n/a	5318.1867	15
41.8125000000	n/a	5352	16
43.0000000000	n/a	5504	13
44.3800000000	n/a	5680.64	14
44.5983333333	n/a	5708.5867	15
44.9625000000	n/a	5755.2	16
46.0000000000	n/a	5888	13
49.0000000000	n/a	6272	13
50.0291666667	n/a	6403.7333	14
50.2483333333	n/a	6431.7867	15
50.2816666667	n/a	6436.0533	17
52.0000000000	n/a	6656	13
52.5141666667	n/a	6721.8133	14
52.7333333333	n/a	6749.8667	15
52.8975000000	n/a	6770.88	16
53.8975000000	n/a	6898.88	17
55.0000000000	n/a	7040	13
56.7791666667	n/a	7267.7333	14
58.0000000000	n/a	7424	13
61.0000000000	n/a	7808	13
62.2475000000	n/a	7967.68	14
62.4641666667	n/a	7995.4133	15
62.7950000000	n/a	8037.76	16
64.0000000000	n/a	8192	13
65.7125000000	n/a	8411.2	14
65.9316666667	n/a	8439.2533	15
67.0000000000	n/a	8576	13
68.7475000000	n/a	8799.68	14
68.9808333333	n/a	8829.5467	15
70.0000000000	n/a	8960	13
71.7633333333	n/a	9185.7067	14
71.9816666667	n/a	9213.6533	15
72.2500000000	n/a	9248	12
73.0000000000	n/a	9344	13
76.0000000000	n/a	9728	13
77.9800000000	n/a	9981.44	14
79.0000000000	n/a	10112	13
79.5633333333	n/a	10184.1067	14
79.7825000000	n/a	10212.16	15
79.8483333333	n/a	10220.5867	16
82.0000000000	n/a	10496	13
82.5800000000	n/a	10570.24	14
82.7983333333	n/a	10598.1867	15
83.0616666667	n/a	10631.8933	16
85.0000000000	n/a	10880	13
86.6133333333	n/a	11086.5067	14
86.8316666667	n/a	11114.4533	15
88.0000000000	n/a	11264	13
88.7133333333	n/a	11355.3067	14
88.9508333333	n/a	11385.7067	15
88.9983333333	n/a	11391.7867	16
89.6958333333	n/a	11481.0667	17
91.0000000000	n/a	11648	13
91.6158333333	n/a	11726.8267	14
91.8491666667	n/a	11756.6933	15
91.8816666667	n/a	11760.8533	16
92.7475000000	n/a	11871.68	17
94.0000000000	n/a	12032	13
94.5300000000	n/a	12099.84	14
94.7483333333	n/a	12127.7867	15
94.9125000000	n/a	12148.8	16
95.5308333333	n/a	12227.9467	17
97.0000000000	n/a	12416	13
98.6625000000	n/a	12628.8	14
98.8816666667	n/a	12656.8533	15
100.0000000000	n/a	12800	13
101.0625000000	n/a	12936	14
101.2800000000	n/a	12963.84	15
101.3808333333	n/a	12976.7467	16
103.0000000000	n/a	13184	13
103.7300000000	n/a	13277.44	14
103.9483333333	n/a	13305.3867	15
104.2816666667	n/a	13348.0533	16
104.7125000000	n/a	13403.2	17
106.0000000000	n/a	13568	13
106.8300000000	n/a	13674.24	14
107.0483333333	n/a	13702.1867	15
107.3458333333	n/a	13740.2667	16
109.0000000000	n/a	13952	13
110.0650000000	n/a	14088.32	14
110.2816666667	n/a	14116.0533	15
110.6141666667	n/a	14158.6133	16
112.0000000000	n/a	14336	13
113.7291666667	n/a	14557.3333	14
113.9483333333	n/a	14585.3867	15
115.0000000000	n/a	14720	13
115.8816666667	n/a	14832.8533	14
116.0983333333	n/a	14860.5867	15
116.4458333333	n/a	14905.0667	16
118.0000000000	n/a	15104	13
118.4975000000	n/a	15167.68	14
118.7141666667	n/a	15195.4133	15
119.0308333333	n/a	15235.9467	16
121.0000000000	n/a	15488	13
122.2125000000	n/a	15643.2	14
122.4316666667	n/a	15671.2533	15
124.0000000000	n/a	15872	13
124.9633333333	n/a	15995.3067	14
125.1816666667	n/a	16023.2533	15
125.5141666667	n/a	16065.8133	16
127.0000000000	n/a	16256	13
127.7150000000	n/a	16347.52	14
127.9316666667	n/a	16375.2533	15
128.1316666667	n/a	16400.8533	16
128.6616666667	n/a	16468.6933	17
130.0000000000	n/a	16640	13
131.1308333333	n/a	16784.7467	14
131.3491666667	n/a	16812.6933	15
131.5291666667	n/a	16835.7333	16
133.0000000000	n/a	17024	13
133.4816666667	n/a	17085.6533	14
133.6975000000	n/a	17113.28	15
133.9283333333	n/a	17142.8267	16
134.3616666667	n/a	17198.2933	17
136.0000000000	n/a	17408	13
136.3991666667	n/a	17459.0933	14
136.6325000000	n/a	17488.96	15
136.7966666667	n/a	17509.9733	16
137.2633333333	n/a	17569.7067	17
139.0000000000	n/a	17792	13
139.5825000000	n/a	17866.56	14
139.8158333333	n/a	17896.4267	15
140.0125000000	n/a	17921.6	16
140.4983333333	n/a	17983.7867	17
142.0000000000	n/a	18176	13
142.5483333333	n/a	18246.1867	14
142.7650000000	n/a	18273.92	15
142.8816666667	n/a	18288.8533	16
143.9125000000	n/a	18420.8	17
145.0000000000	n/a	18560	13
145.7808333333	n/a	18659.9467	14
145.9983333333	n/a	18687.7867	15
148.0000000000	n/a	18944	13
149.2641666667	n/a	19105.8133	14
149.4825000000	n/a	19133.76	15
149.5158333333	n/a	19138.0267	16
151.0000000000	n/a	19328	13
152.1300000000	n/a	19472.64	14
152.3483333333	n/a	19500.5867	15
152.4466666667	n/a	19513.1733	16
152.9791666667	n/a	19581.3333	17
154.0000000000	n/a	19712	13
154.7983333333	n/a	19814.1867	14
155.0150000000	n/a	19841.92	15
155.2125000000	n/a	19867.2	16
155.6800000000	n/a	19927.04	17
157.0000000000	n/a	20096	13
157.5641666667	n/a	20168.2133	14
157.7825000000	n/a	20196.16	15
157.8650000000	n/a	20206.72	16
160.0000000000	n/a	20480	13
160.5658333333	n/a	20552.4267	14
160.7991666667	n/a	20582.2933	15
160.8316666667	n/a	20586.4533	16
161.7816666667	n/a	20708.0533	17
163.0000000000	n/a	20864	13
166.0000000000	n/a	21248	13
166.6816666667	n/a	21335.2533	14
166.9150000000	n/a	21365.12	15
166.9816666667	n/a	21373.6533	16
167.9125000000	n/a	21492.8	17
169.0000000000	n/a	21632	13
169.4816666667	n/a	21693.6533	14
169.7158333333	n/a	21723.6267	15
169.7800000000	n/a	21731.84	16
170.4650000000	n/a	21819.52	17
172.0000000000	n/a	22016	13
172.9300000000	n/a	22135.04	14
173.1483333333	n/a	22162.9867	15
173.2983333333	n/a	22182.1867	16
175.0000000000	n/a	22400	13
175.9808333333	n/a	22525.5467	14
176.1991666667	n/a	22553.4933	15
176.2308333333	n/a	22557.5467	16
178.0000000000	n/a	22784	13
178.5491666667	n/a	22854.2933	14
178.7833333333	n/a	22884.2667	15
178.8158333333	n/a	22888.4267	16
181.0000000000	n/a	23168	13
182.0325000000	n/a	23300.16	14
182.2483333333	n/a	23327.7867	15
182.4300000000	n/a	23351.04	16
184.0000000000	n/a	23552	13
187.0000000000	n/a	23936	13
190.0000000000	n/a	24320	13
191.8641666667	n/a	24558.6133	14
193.0000000000	n/a	24704	13
194.6791666667	n/a	24918.9333	14
194.8983333333	n/a	24946.9867	15
196.0000000000	n/a	25088	13
196.5991666667	n/a	25164.6933	14
196.8325000000	n/a	25194.56	15
196.8633333333	n/a	25198.5067	16
197.6625000000	n/a	25300.8	17
199.0000000000	n/a	25472	13
202.0000000000	n/a	25856	13
202.6641666667	n/a	25941.0133	14
202.8808333333	n/a	25968.7467	15
203.0475000000	n/a	25990.08	16
205.0000000000	n/a	26240	13
205.8458333333	n/a	26348.2667	14
206.0641666667	n/a	26376.2133	15
206.2958333333	n/a	26405.8667	16
208.0000000000	n/a	26624	13
209.0475000000	n/a	26758.08	14
209.2641666667	n/a	26785.8133	15
209.5816666667	n/a	26826.4533	16
211.0000000000	n/a	27008	13
211.6291666667	n/a	27088.5333	14
211.8483333333	n/a	27116.5867	15
212.0141666667	n/a	27137.8133	16
214.0000000000	n/a	27392	13
214.6958333333	n/a	27481.0667	14
214.9150000000	n/a	27509.12	15
215.0791666667	n/a	27530.1333	16
217.0000000000	n/a	27776	13
217.7633333333	n/a	27873.7067	14
217.9816666667	n/a	27901.6533	15
218.0466666667	n/a	27909.9733	16
220.0000000000	n/a	28160	13
220.7958333333	n/a	28261.8667	14
221.0150000000	n/a	28289.92	15
221.2975000000	n/a	28326.08	16
221.9475000000	n/a	28409.28	17
