onset	duration	sample	value
0.1141666667	n/a	14.6133	101
0.5666666667	n/a	72.5333	12
1.0000000000	n/a	128	13
2.6958333333	n/a	345.0667	14
2.9333333333	n/a	375.4667	15
2.9650000000	n/a	379.52	16
4.0000000000	n/a	512	13
5.4800000000	n/a	701.44	14
5.6983333333	n/a	729.3867	15
5.7316666667	n/a	733.6533	16
7.0000000000	n/a	896	13
8.5825000000	n/a	1098.56	14
8.8166666667	n/a	1128.5333	15
8.9133333333	n/a	1140.9067	16
9.0833333333	n/a	1162.6667	12
10.0000000000	n/a	1280	13
10.6466666667	n/a	1362.7733	14
10.8658333333	n/a	1390.8267	15
10.8975000000	n/a	1394.88	16
12.2166666667	n/a	1563.7333	12
13.0000000000	n/a	1664	13
13.8633333333	n/a	1774.5067	14
14.0825000000	n/a	1802.56	15
14.1150000000	n/a	1806.72	16
15.1333333333	n/a	1937.0667	12
16.0000000000	n/a	2048	13
16.6983333333	n/a	2137.3867	14
16.9158333333	n/a	2165.2267	15
16.9491666667	n/a	2169.4933	16
17.7491666667	n/a	2271.8933	17
18.2833333333	n/a	2340.2667	12
19.0000000000	n/a	2432	13
19.8483333333	n/a	2540.5867	14
20.0650000000	n/a	2568.32	15
20.3300000000	n/a	2602.24	16
21.1666666667	n/a	2709.3333	12
22.0000000000	n/a	2816	13
22.5808333333	n/a	2890.3467	14
22.7991666667	n/a	2918.2933	15
22.8308333333	n/a	2922.3467	16
23.9300000000	n/a	3063.04	17
25.0000000000	n/a	3200	13
26.7300000000	n/a	3421.44	14
26.9483333333	n/a	3449.3867	15
28.0000000000	n/a	3584	13
28.8641666667	n/a	3694.6133	14
29.0816666667	n/a	3722.4533	15
29.1316666667	n/a	3728.8533	16
30.0000000000	n/a	3840	12
31.0000000000	n/a	3968	13
31.7316666667	n/a	4061.6533	14
31.9483333333	n/a	4089.3867	15
31.9816666667	n/a	4093.6533	17
34.0000000000	n/a	4352	13
35.4958333333	n/a	4543.4667	14
35.7150000000	n/a	4571.52	15
35.7466666667	n/a	4575.5733	16
36.0500000000	n/a	4614.4	12
37.0000000000	n/a	4736	13
40.0000000000	n/a	5120	13
40.8466666667	n/a	5228.3733	14
41.0650000000	n/a	5256.32	15
41.0983333333	n/a	5260.5867	16
42.0333333333	n/a	5380.2667	12
43.0000000000	n/a	5504	13
44.4300000000	n/a	5687.04	14
44.6491666667	n/a	5715.0933	15
44.6975000000	n/a	5721.28	16
46.0000000000	n/a	5888	13
49.0000000000	n/a	6272	13
50.3958333333	n/a	6450.6667	14
50.6158333333	n/a	6478.8267	15
50.6625000000	n/a	6484.8	16
51.0833333333	n/a	6538.6667	13
52.0000000000	n/a	6656	13
53.3133333333	n/a	6824.1067	14
53.5316666667	n/a	6852.0533	15
53.5650000000	n/a	6856.32	16
55.0000000000	n/a	7040	13
55.7633333333	n/a	7137.7067	14
55.9825000000	n/a	7165.76	15
56.0633333333	n/a	7176.1067	16
58.0000000000	n/a	7424	13
59.7641666667	n/a	7649.8133	14
59.9825000000	n/a	7677.76	15
61.0000000000	n/a	7808	13
61.4800000000	n/a	7869.44	14
61.6983333333	n/a	7897.3867	15
61.7316666667	n/a	7901.6533	16
64.0000000000	n/a	8192	13
65.3650000000	n/a	8366.72	14
65.5825000000	n/a	8394.56	15
65.6966666667	n/a	8409.1733	16
67.0000000000	n/a	8576	13
68.6791666667	n/a	8790.9333	14
68.8983333333	n/a	8818.9867	15
68.9791666667	n/a	8829.3333	16
70.0000000000	n/a	8960	13
71.0633333333	n/a	9096.1067	14
71.2825000000	n/a	9124.16	15
71.3158333333	n/a	9128.4267	16
72.1000000000	n/a	9228.8	12
73.0000000000	n/a	9344	13
76.0000000000	n/a	9728	13
76.7466666667	n/a	9823.5733	14
76.9658333333	n/a	9851.6267	15
76.9975000000	n/a	9855.68	16
79.0000000000	n/a	10112	13
80.2483333333	n/a	10271.7867	14
80.4666666667	n/a	10299.7333	15
80.5983333333	n/a	10316.5867	16
81.2666666667	n/a	10402.1333	12
82.0000000000	n/a	10496	13
83.3975000000	n/a	10674.88	14
83.6166666667	n/a	10702.9333	15
83.7141666667	n/a	10715.4133	16
85.0000000000	n/a	10880	13
86.5133333333	n/a	11073.7067	14
86.7316666667	n/a	11101.6533	15
86.7800000000	n/a	11107.84	16
88.0000000000	n/a	11264	13
88.6300000000	n/a	11344.64	14
88.8483333333	n/a	11372.5867	15
89.0466666667	n/a	11397.9733	16
91.0000000000	n/a	11648	13
92.3808333333	n/a	11824.7467	14
92.5983333333	n/a	11852.5867	15
92.6633333333	n/a	11860.9067	16
94.0000000000	n/a	12032	13
94.5966666667	n/a	12108.3733	14
94.8150000000	n/a	12136.32	15
94.8483333333	n/a	12140.5867	16
95.6133333333	n/a	12238.5067	17
96.2000000000	n/a	12313.6	12
97.0000000000	n/a	12416	13
97.5800000000	n/a	12490.24	14
97.7991666667	n/a	12518.2933	15
97.8475000000	n/a	12524.48	16
99.1666666667	n/a	12693.3333	12
100.0000000000	n/a	12800	13
101.0308333333	n/a	12931.9467	14
101.2491666667	n/a	12959.8933	15
101.2825000000	n/a	12964.16	16
102.0000000000	n/a	13056	12
103.0000000000	n/a	13184	13
103.4633333333	n/a	13243.3067	14
103.6825000000	n/a	13271.36	15
103.7158333333	n/a	13275.6267	16
104.6958333333	n/a	13401.0667	17
106.0000000000	n/a	13568	13
107.5475000000	n/a	13766.08	14
107.7650000000	n/a	13793.92	15
107.7983333333	n/a	13798.1867	16
109.0000000000	n/a	13952	13
109.5808333333	n/a	14026.3467	14
109.8000000000	n/a	14054.4	15
109.8325000000	n/a	14058.56	16
110.4325000000	n/a	14135.36	17
112.0000000000	n/a	14336	13
113.2466666667	n/a	14495.5733	14
113.4650000000	n/a	14523.52	15
113.4983333333	n/a	14527.7867	16
114.1500000000	n/a	14611.2	12
115.0000000000	n/a	14720	13
115.9466666667	n/a	14841.1733	14
116.1658333333	n/a	14869.2267	15
116.1975000000	n/a	14873.28	16
117.1833333333	n/a	14999.4667	12
118.0000000000	n/a	15104	13
119.2816666667	n/a	15268.0533	14
119.4991666667	n/a	15295.8933	15
119.6316666667	n/a	15312.8533	16
120.0666666667	n/a	15368.5333	12
121.0000000000	n/a	15488	13
124.0000000000	n/a	15872	13
125.2458333333	n/a	16031.4667	14
125.4650000000	n/a	16059.52	15
125.4983333333	n/a	16063.7867	16
127.0000000000	n/a	16256	13
127.4800000000	n/a	16317.44	14
127.6991666667	n/a	16345.4933	15
127.7325000000	n/a	16349.76	16
128.5466666667	n/a	16453.9733	17
130.0000000000	n/a	16640	13
132.0833333333	n/a	16906.6667	12
133.0000000000	n/a	17024	13
134.5633333333	n/a	17224.1067	14
134.7825000000	n/a	17252.16	15
134.8158333333	n/a	17256.4267	16
135.4333333333	n/a	17335.4667	12
136.0000000000	n/a	17408	13
137.4800000000	n/a	17597.44	14
137.6991666667	n/a	17625.4933	15
137.7825000000	n/a	17636.16	16
139.0000000000	n/a	17792	13
139.8133333333	n/a	17896.1067	14
140.0325000000	n/a	17924.16	15
140.0650000000	n/a	17928.32	16
142.0000000000	n/a	18176	13
143.2791666667	n/a	18339.7333	14
143.4983333333	n/a	18367.7867	15
143.9125000000	n/a	18420.8	16
144.1833333333	n/a	18455.4667	12
145.0000000000	n/a	18560	13
146.6300000000	n/a	18768.64	14
146.8483333333	n/a	18796.5867	15
148.0000000000	n/a	18944	13
149.5291666667	n/a	19139.7333	14
149.7483333333	n/a	19167.7867	15
149.7983333333	n/a	19174.1867	16
151.0000000000	n/a	19328	13
151.5641666667	n/a	19400.2133	14
151.7825000000	n/a	19428.16	15
151.8325000000	n/a	19434.56	16
152.6966666667	n/a	19545.1733	17
154.0000000000	n/a	19712	13
154.7133333333	n/a	19803.3067	14
154.9325000000	n/a	19831.36	15
154.9641666667	n/a	19835.4133	16
157.0000000000	n/a	20096	13
157.9466666667	n/a	20217.1733	14
158.1658333333	n/a	20245.2267	15
158.1983333333	n/a	20249.3867	16
160.0000000000	n/a	20480	13
161.9966666667	n/a	20735.5733	14
163.0000000000	n/a	20864	13
163.6141666667	n/a	20942.6133	14
163.8325000000	n/a	20970.56	15
163.8658333333	n/a	20974.8267	16
166.0000000000	n/a	21248	13
166.9300000000	n/a	21367.04	14
167.1483333333	n/a	21394.9867	15
167.2475000000	n/a	21407.68	16
168.0500000000	n/a	21510.4	12
169.0000000000	n/a	21632	13
169.5141666667	n/a	21697.8133	14
169.7333333333	n/a	21725.8667	15
169.7816666667	n/a	21732.0533	16
170.9300000000	n/a	21879.04	17
172.0000000000	n/a	22016	13
173.9291666667	n/a	22262.9333	14
175.0000000000	n/a	22400	13
176.6966666667	n/a	22617.1733	14
176.9133333333	n/a	22644.9067	15
176.9791666667	n/a	22653.3333	16
178.0000000000	n/a	22784	13
178.6800000000	n/a	22871.04	14
178.8991666667	n/a	22899.0933	15
178.9316666667	n/a	22903.2533	16
180.1000000000	n/a	23052.8	12
181.0000000000	n/a	23168	13
181.5975000000	n/a	23244.48	14
181.8158333333	n/a	23272.4267	15
181.8483333333	n/a	23276.5867	16
182.9625000000	n/a	23419.2	17
183.3500000000	n/a	23468.8	12
184.0000000000	n/a	23552	13
184.6633333333	n/a	23636.9067	14
184.8825000000	n/a	23664.96	15
184.9141666667	n/a	23669.0133	16
185.5966666667	n/a	23756.3733	17
187.0000000000	n/a	23936	13
187.7133333333	n/a	24027.3067	14
187.9316666667	n/a	24055.2533	15
188.0291666667	n/a	24067.7333	16
188.8625000000	n/a	24174.4	17
190.0000000000	n/a	24320	13
190.8308333333	n/a	24426.3467	14
191.0500000000	n/a	24454.4	15
191.1308333333	n/a	24464.7467	16
193.0000000000	n/a	24704	13
194.1800000000	n/a	24855.04	14
194.3983333333	n/a	24882.9867	15
194.4816666667	n/a	24893.6533	16
196.0000000000	n/a	25088	13
197.8133333333	n/a	25320.1067	14
198.0333333333	n/a	25348.2667	12
199.0000000000	n/a	25472	13
200.4491666667	n/a	25657.4933	14
200.6641666667	n/a	25685.0133	15
200.7633333333	n/a	25697.7067	16
202.0000000000	n/a	25856	13
203.2966666667	n/a	26021.9733	14
203.5150000000	n/a	26049.92	15
203.6291666667	n/a	26064.5333	16
204.0833333333	n/a	26122.6667	12
205.0000000000	n/a	26240	13
205.7166666667	n/a	26331.7333	14
205.9325000000	n/a	26359.36	15
206.0133333333	n/a	26369.7067	16
207.3666666667	n/a	26542.9333	12
208.0000000000	n/a	26624	13
209.6966666667	n/a	26841.1733	14
209.9158333333	n/a	26869.2267	15
211.0000000000	n/a	27008	13
211.8791666667	n/a	27120.5333	14
212.0983333333	n/a	27148.5867	15
212.1300000000	n/a	27152.64	16
214.0000000000	n/a	27392	13
214.9633333333	n/a	27515.3067	14
215.1816666667	n/a	27543.2533	15
215.2150000000	n/a	27547.52	16
217.0000000000	n/a	27776	13
217.7475000000	n/a	27871.68	14
217.9650000000	n/a	27899.52	15
217.9975000000	n/a	27903.68	16
220.0000000000	n/a	28160	13
220.6300000000	n/a	28240.64	14
220.8491666667	n/a	28268.6933	15
220.8816666667	n/a	28272.8533	16
221.9125000000	n/a	28404.8	17
223.0000000000	n/a	28544	13
